_id,number of reviewer,r_last_interact(month),review_time_duration(sec),defective,submitter_last_interact(month),LOC_deleted,issue_resolved_count,size of patch (N_of_files),LOC_replaced,issue_open_count,issue_dropped_count,REVIEW_REQ_ID,submitter_Avg_interact(month),number_Reviewer_comments,Total_patch_LOC,r_Avg_interact(month),LOC_added,bug_severity,bug_priority,Avg_cyclomatic_complexity
,1,1.0,590240.0,0,1.0,0,0,12,0,0,0,17389,0.6522388335179177,0,0,0.5212447257383935,0,normal,--,63887
,1,1.0,545.0,1,1.0,55,0,8,0,0,0,18075,0.48518518518518344,0,0,0.44780853517878494,7,normal,--,63891
,1,1.0,166355.0,1,1.0,14,0,1,0,0,0,17777,0.42040498442367646,0,0,0.5849834237492467,35,normal,--,63925
,1,1.0,142134.0,1,1.0,5,0,1,5,0,0,17849,0.41493710691823965,0,5949,0.5823400060661209,23,normal,--,63928
,1,1.0,166061.0,1,1.0,11,0,1,1,0,0,17779,0.41493710691823965,0,5941,0.5823400060661209,14,normal,--,63931
,1,1.0,530840.0,0,1.0,125,0,2,0,0,0,17465,1.0,0,0,0.375,137,normal,--,63956
,1,1.0,530839.0,1,-1,125,0,2,23,0,0,17467,-1,4,755,0.34523809523809545,137,normal,--,63999
,1,1.0,60296.0,1,1.0,51,0,5,0,0,0,17975,0.5821217494089854,0,0,0.5874074074074086,111,normal,P3,64056
,1,1.0,44627.0,0,1.0,136,0,5,39,0,0,18013,0.48045759447432473,2,8079,0.7953020134228188,157,normal,--,64102
,1,1.0,44380.0,1,1.0,0,0,1,0,0,0,18007,0.4797319765895148,1,3199,0.7946127946127948,3,normal,--,64102
,1,1.0,0.0,1,1.0,87,0,5,0,0,0,18029,0.791095890410959,0,0,0.7357142857142858,115,normal,P2,64141
,1,1.0,11535.0,0,1.0,21,0,3,15,0,0,18011,0.4775429105723737,1,286,0.7889273356401386,35,normal,--,64144
,1,1.0,11500.0,0,1.0,0,0,2,0,0,0,18009,0.4760732703770747,0,884,0.7874564459930312,46,normal,--,64145
,1,1.0,0.0,1,1.0,157,0,11,46,0,0,18005,0.4942687074830165,0,12322,0.7789855072463768,241,normal,--,64194
,1,1.0,0.0,1,1.0,4,0,1,0,0,0,18001,0.6527836270272348,0,0,0.5206379383185427,5,normal,--,64194
,1,1.0,4906.0,0,1.0,14,0,4,0,0,0,17963,0.5799396681749598,0,0,0.5761091127098327,14,normal,P1,64194
,1,0.25,2959.0,1,1.0,22,0,5,19,0,0,17967,0.5755817537370922,0,19386,0.25,20,normal,--,64199
,1,1.0,19811.0,0,1.0,14,0,4,13,0,0,17919,0.5362573099415208,0,2553,0.24191660743899507,70,normal,--,64203
,1,1.0,2855.0,1,1.0,14,0,4,14,0,0,17965,0.5721966205837148,0,695,0.5699209245742096,14,normal,P1,64203
,1,1.0,6771.0,0,1.0,4,0,1,4,0,0,17951,0.4458912037037013,0,2376,0.4074074074074073,11,critical,--,64205
,1,1.0,91100.0,1,1.0,0,0,1,0,0,0,17787,0.44396051103367934,0,2369,0.37254901960784303,2,critical,--,64205
,1,1.0,13905.0,1,1.0,14,0,4,0,0,0,17917,0.5296559905100832,0,0,0.23275547882798592,70,normal,--,64209
,2,1.0,346027.0,1,1.0,2,0,2,0,0,0,17653,0.5682170542635666,0,5984,0.5919093851132671,1,normal,P1,64209
,1,1.0,517880.0,0,1.0,0,0,2,0,0,0,17349,0.7142857142857143,0,101,0.6831683168316832,33,normal,--,64209
,1,1.0,2230825.0,0,1.0,32,3,10,19,0,0,15307,0.6862745098039216,3,18889,0.6483516483516484,59,normal,--,64220
,1,0.3333333333333333,85350.0,1,1.0,4,0,1,4,0,0,17785,0.4420163170163146,0,2376,0.33333333333333326,13,critical,--,64222
,2,1.0,344768.0,1,1.0,2,0,2,0,0,0,17651,0.5641627543036001,0,0,0.5899186991869904,1,normal,P1,64222
,1,1.0,4182.0,1,1.0,1,0,1,1,0,0,17927,0.6382716049382698,0,8579,0.8049472830494708,1,normal,--,64222
,1,1.0,0.0,1,1.0,1,0,1,0,0,0,17925,0.6977611940298507,0,0,0.8044715447154451,1,normal,--,64224
,1,1.0,585218.0,0,1.0,33,0,10,3,0,1,17233,0.6502643434230521,1,675,0.8463636363636345,19,normal,--,64224
,1,1.0,682679.0,1,1.0,2,0,1,1,0,0,17007,0.41350862663906157,0,934,0.846083788706737,1,normal,--,64224
,1,1.0,682525.0,1,1.0,51,0,3,0,0,0,17005,0.4104326229326237,0,8551,0.8452380952380926,0,normal,--,64229
,1,1.0,682493.0,1,1.0,67,0,6,8,0,0,17009,0.4041827920803161,0,703,0.8435185185185224,31,normal,--,64231
,1,1.0,68003.0,0,1.0,2,0,3,1,0,0,17801,0.6325425790754277,1,7460,0.7128019323671476,49,normal,--,64238
,1,1.0,580147.0,0,1.0,0,0,3,0,0,0,17231,0.6494420809076042,0,0,0.8426443202979489,0,normal,--,64238
,1,1.0,580091.0,1,1.0,9,0,5,6,0,0,17229,0.6480630174965528,0,1081,0.8411654135338351,19,normal,--,64238
,1,1.0,579894.0,1,1.0,27,0,7,16,0,0,17227,0.6461139993972185,0,1232,0.8390476190476256,34,normal,--,64239
,1,1.0,579794.0,0,1.0,0,0,3,0,0,0,17225,0.6452720818700262,0,0,0.8381226053639819,0,normal,--,64239
,1,1.0,579754.0,1,1.0,5,0,3,4,0,0,17223,0.6444261488379197,0,920,0.8371868978805367,5,normal,--,64239
,1,1.0,579523.0,1,1.0,1,0,1,1,0,0,17221,0.6441432738568861,0,862,0.8368725868725841,1,normal,--,64239
,0,-1,306541.0,0,1.0,10,0,6,8,0,0,17681,0.5193939393939432,0,9065,-1,141,enhancement,P1,64252
,0,-1,471608.0,0,1.0,3,0,4,3,0,0,17353,0.5123001230012307,1,3373,-1,42,enhancement,P2,64255
,1,1.0,321096.0,1,1.0,45,0,2,20,0,0,17601,0.7761194029850746,2,4566,0.7096774193548386,37,normal,P2,64270
,2,1.0,321095.0,1,1.0,45,0,6,0,0,0,17595,0.7761194029850746,0,0,0.7254901960784316,406,normal,P2,64314
,2,1.0,321096.0,1,1.0,0,0,1,0,0,0,17597,0.7727272727272727,2,115,0.7181208053691274,115,normal,P2,64320
,1,1.0,321095.0,1,1.0,0,0,3,0,0,0,17599,0.7727272727272727,0,267,0.6896551724137928,254,normal,P2,64350
,1,1.0,445.0,1,1.0,1,0,2,1,0,0,17847,0.5086741016109035,0,2398,0.22834467120181343,18,normal,--,64351
,1,1.0,452.0,0,1.0,12,0,1,4,0,0,17845,0.6500000000000012,0,530,0.8901515151515148,13,normal,--,64354
,1,1.0,0.0,1,1.0,12,0,1,0,0,0,17843,0.6461538461538474,0,0,0.8888888888888885,13,normal,--,64355
,2,1.0,4671566.0,0,1.0,7,0,2,7,0,0,12849,0.5967223252937524,0,221,0.2158333333333334,148,normal,--,64366
,1,1.0,0.0,1,1.0,2,0,3,1,0,0,17799,0.6243159203980126,0,7460,0.7064197530864176,49,normal,--,64373
,1,1.0,588900.0,0,1.0,170,0,25,35,0,0,16657,0.5834649815692364,3,1005,0.7659574468085106,160,normal,--,64384
,1,1.0,237466.0,0,1.0,11,1,5,9,0,0,17445,0.5894188596491241,2,8974,0.8094650205761319,63,normal,--,64391
,1,1.0,0.0,0,1.0,4,0,1,2,0,0,17691,0.6567106460418647,0,481,0.5400471356055073,10,normal,--,64392
,0,-1,0.0,1,1.0,10,0,6,8,0,0,17679,0.5186311787072291,0,9065,-1,141,enhancement,P1,64405
,1,1.0,148285.0,0,1.0,2,3,1,2,0,0,17429,0.5913641364136399,3,5818,1.0,21,normal,--,64409
,2,1.0,144408.0,1,1.0,75,0,30,0,0,0,17403,0.5546163069544271,0,0,0.7985204525674342,543,normal,--,64474
,1,1.0,144407.0,1,1.0,0,0,2,0,0,0,17447,0.5513888888888868,0,7347,0.7958553791887143,22,normal,--,64475
,1,1.0,144407.0,1,1.0,0,0,2,0,0,0,17441,0.5481143552311414,0,7310,0.7947695035461011,18,normal,--,64476
,1,1.0,144407.0,1,1.0,2,0,6,0,0,0,17435,0.5345238095238113,0,0,0.7903079710144923,34,normal,--,64483
,1,1.0,144407.0,1,1.0,0,0,2,0,0,0,17439,0.5345238095238078,0,0,0.7903079710144946,25,normal,--,64496
,1,1.0,144406.0,1,1.0,2,0,4,0,0,0,17437,0.5274173027989831,0,0,0.7880036630036643,28,normal,--,64498
,1,1.0,144407.0,1,1.0,1,0,1,0,0,0,17431,0.52560664112388,0,0,0.7874196510560124,7,normal,--,64502
,1,1.0,144407.0,1,1.0,11,1,3,0,0,0,17425,0.5182230869001302,1,0,1.0,21,normal,--,64509
,1,1.0,144407.0,1,1.0,1,0,1,1,0,0,17427,0.5182230869001284,0,426,0.786832412523018,5,normal,--,64510
,1,1.0,144407.0,1,1.0,1,0,1,0,0,0,17423,0.5125328083989498,1,0,0.7850510677808705,1,normal,--,64511
,1,1.0,144407.0,1,1.0,10,0,2,0,0,0,17421,0.5125328083989505,1,0,0.7850510677808746,27,normal,--,64527
,1,1.0,144407.0,1,1.0,40,0,2,0,0,0,17419,0.5086640211640207,0,0,0.7838468720821681,40,normal,--,64569
,2,1.0,4402877.0,1,1.0,7,0,2,7,7,0,12847,0.6152194211017732,7,221,0.18771929824561384,148,normal,--,64580
,1,1.0,10999.0,0,1.0,5,0,2,4,0,2,17613,0.7207207207207207,2,151,0.5149425287356317,4,normal,P1,64580
,1,1.0,107216.0,1,1.0,15,0,2,4,0,0,17457,0.7155963302752294,0,151,0.5111969111969115,5,normal,P1,64580
,1,1.0,240526.0,0,1.0,7,0,1,2,0,0,17183,0.5772058823529417,0,506,0.9111111111111112,15,normal,--,64580
,1,1.0,102473.0,1,1.0,15,0,2,4,0,0,17455,0.7102803738317757,0,151,0.5073929961089501,5,normal,P1,64580
,1,1.0,6075.0,1,1.0,4,0,1,4,0,0,17609,0.7075471698113207,0,64,0.5054687499999984,11,normal,P1,64580
,1,1.0,1155.0,1,1.0,5,0,2,0,0,0,17611,0.7019230769230769,0,0,0.5015748031496068,4,normal,P1,64580
,1,1.0,117109.0,1,1.0,170,0,5,1,0,0,17415,0.49871794871794906,10,7870,0.7821969696969702,384,normal,--,64633
,1,1.0,116564.0,1,1.0,16,0,1,0,0,1,17407,0.4966802168021685,2,6719,0.7815764482431132,16,normal,--,64635
,1,1.0,0.0,1,1.0,4,0,1,0,0,0,17607,0.6990291262135923,0,0,0.49960474308300273,11,normal,P1,64635
,1,1.0,21718.0,1,1.0,34,0,1,17,0,0,17559,1.0,0,746,0.9180999180999183,17,normal,--,64644
,1,1.0,21706.0,1,1.0,10,0,1,2,0,0,17567,1.0,0,729,0.9173553719008267,2,normal,--,64646
,1,1.0,21684.0,0,1.0,15,0,2,0,0,0,17565,1.0,0,419,0.9158249158249161,0,normal,--,64647
,1,1.0,21669.0,0,1.0,55,0,1,17,0,0,17563,1.0,0,609,0.9150382327952424,36,normal,--,64657
,1,1.0,21604.0,0,1.0,36,0,2,13,0,0,17561,1.0,0,717,0.9134199134199137,21,normal,--,64663
,1,1.0,21371.0,1,1.0,5,0,2,5,0,0,17557,1.0,0,419,0.9117387466902033,31,normal,--,64667
,1,1.0,21186.0,1,1.0,1,0,2,1,0,0,17555,1.0,0,718,0.9099909990999102,28,normal,--,64670
,1,1.0,20985.0,1,1.0,2,0,1,2,0,0,17553,1.0,0,406,0.9090909090909094,11,normal,--,64671
,1,1.0,20939.0,1,1.0,3,0,1,3,0,0,17569,1.0,0,729,0.908172635445363,11,normal,--,64673
,1,1.0,0.0,1,1.0,156,0,8,0,0,0,17551,1.0,0,0,0.9000999000999,152,normal,--,64690
,1,1.0,8310715.0,1,1.0,227,7,12,44,0,3,9317,0.5920398009950235,14,3086,0.48802294197030915,312,normal,P2,64730
,1,1.0,8310714.0,1,1.0,227,14,12,0,0,1,9319,0.5661375661375655,23,0,0.461879432624113,312,normal,P2,64767
,1,1.0,86831.0,1,1.0,45,0,9,40,0,0,17417,0.4775668073136454,1,18019,0.7758284600389865,74,normal,--,64773
,1,1.0,86831.0,1,1.0,23,0,4,16,0,0,17413,0.463997113997113,0,9276,0.673469387755102,23,normal,--,64777
,1,1.0,86832.0,1,1.0,29,0,2,3,0,0,17411,0.46399711399711335,0,7378,0.7745098039215704,12,normal,--,64780
,1,1.0,86831.0,1,1.0,57,0,1,4,0,0,17409,0.46166666666666717,1,6746,0.773844641101279,49,normal,--,64789
,1,1.0,86831.0,1,1.0,41,0,2,3,0,0,17405,0.45694444444444376,0,7416,0.7725024727992091,3,normal,--,64792
,2,1.0,17355.0,1,1.0,3,0,6,3,0,0,17521,0.6211764705882323,0,8322,0.6018518518518514,17,normal,--,64792
,1,1.0,17338.0,1,1.0,32,0,16,25,0,0,17519,0.5333333333333332,0,33733,0.5891101278269315,31,normal,--,64795
,1,1.0,107598.0,1,1.0,13,0,2,0,0,0,17361,0.6561631351105023,0,17006,0.39969135802469047,0,normal,--,64796
,1,1.0,2474874.0,0,1.0,0,0,1,0,0,0,14389,0.4454976303317533,0,0,0.7724206349206358,1,normal,--,64796
,1,1.0,2474874.0,0,1.0,8,0,2,0,0,0,14385,0.423645320197045,0,0,0.766869918699186,8,normal,--,64796
,1,1.0,2474875.0,1,1.0,9,0,6,3,0,0,14383,0.42364532019704143,0,1838,0.7668699186991869,18,normal,--,64797
,1,1.0,2474874.0,1,1.0,1,0,1,0,0,0,14381,0.4207920792079215,0,0,0.7661569826707445,7,normal,--,64797
,1,1.0,5342032.0,1,1.0,5,0,1,1,0,0,12141,0.4179104477611949,0,162,0.7654396728016364,7,normal,--,64797
,1,1.0,11482339.0,0,1.0,2,0,1,2,0,0,7141,0.6574848933987087,0,236,0.6185480093676838,3,normal,--,64797
,1,1.0,11482313.0,1,1.0,0,0,3,0,0,0,7139,0.6566628571428624,0,1111,0.614758751182596,35,normal,--,64797
,1,1.0,143970.0,1,1.0,9,0,3,1,0,0,17241,0.6558368656203513,0,972,0.41986523443006696,2,normal,--,64797
,2,1.0,669575.0,0,1.0,5,1,1,1,0,1,16519,0.7254901960784313,2,151,0.5829166666666658,2,normal,P1,64797
,1,1.0,154974.0,1,1.0,6,0,2,6,0,1,17133,0.72,3,148,0.49760956175298854,10,normal,P1,64797
,2,1.0,664643.0,1,1.0,5,0,1,1,0,0,16517,0.7171717171717171,0,151,0.5808207705192621,2,normal,P1,64797
,1,1.0,17461.0,0,1.0,8,0,1,1,0,0,17397,0.588503200393893,0,37,0.5282051282051282,1,critical,--,64797
,1,1.0,0.0,1,1.0,8,0,1,0,0,0,17395,0.5893737672583814,0,0,0.5257731958762887,1,critical,--,64797
,1,1.0,0.0,1,1.0,0,0,12,0,0,0,17387,0.652492770387509,0,0,0.5361561119292986,0,normal,--,64797
,1,1.0,2964.0,1,1.0,54,0,38,44,0,0,17365,0.6453128689492604,0,6610,0.5811930548392833,46,normal,--,64798
,1,1.0,11414952.0,1,1.0,2,0,4,0,0,0,7137,0.6441364605543799,0,0,0.5750566893424054,38,normal,--,64798
,1,1.0,0.0,1,1.0,54,0,38,0,0,0,17363,0.6366033627676495,0,0,0.5322196620583839,46,normal,--,64798
,1,1.0,0.0,1,1.0,13,0,2,0,0,0,17359,0.6359869138495079,0,0,0.47327044025157183,0,normal,--,64807
,1,1.0,771050.0,0,1.0,1,0,3,0,0,0,16339,0.6350583090379065,0,11,0.5453520606172566,0,normal,--,64807
,1,1.0,771830.0,0,1.0,21,0,3,0,0,0,16337,0.6341249543295635,0,3975,0.5435807050092719,0,normal,--,64810
,1,1.0,773148.0,1,1.0,26,0,10,0,0,0,16335,0.6309789952094064,0,4374,0.5375751879699414,0,normal,--,64810
,1,1.0,773136.0,1,1.0,41,0,22,6,0,0,16333,0.6238637786403488,0,506,0.5237901664730553,6,normal,--,64810
,0,-1,0.0,1,1.0,3,0,4,3,0,0,17351,0.4894736842105235,0,3373,-1,42,enhancement,P2,64813
,1,1.0,86349.0,0,1.0,14,0,1,1,0,0,17179,0.6235338345864755,0,259,0.4348472010393726,13,normal,--,64816
,2,1.0,1712978.0,1,1.0,185,0,21,138,0,0,15301,0.5844155844155844,0,23062,0.5600000000000008,314,normal,--,64871
,1,1.0,1712970.0,1,1.0,35,0,2,0,0,0,15309,0.5733333333333334,0,286,0.5294117647058824,0,normal,--,64874
,1,0.19999999999999998,1712970.0,1,1.0,79,3,6,0,0,0,15303,0.5223880597014925,3,0,0.20000000000000007,104,normal,--,64877
,1,1.0,1712969.0,1,1.0,39,0,2,40,0,0,15305,0.5223880597014925,1,1714,0.5151515151515151,118,normal,--,64885
,1,1.0,77326.0,0,1.0,15,0,4,11,0,0,17211,0.7461538461538462,0,1834,0.4476190476190466,26,normal,--,64887
,0,-1,1187406.0,1,1.0,3,0,5,2,0,0,15927,0.736,0,22184,-1,109,normal,--,64895
,0,-1,1102968.0,1,1.0,2,0,2,1,0,0,16039,0.7317073170731707,0,8434,-1,49,normal,--,64902
,0,-1,1187404.0,1,1.0,1,1,3,1,0,0,15929,0.725,4,13750,-1,60,normal,--,64903
,1,-1,775118.0,0,1.0,36,6,21,13,0,0,16295,0.48894482903292896,6,19313,-1,1434,normal,--,64940
,1,1.0,1306961.0,1,1.0,1,0,1,0,0,0,15721,0.4350076103500768,0,0,0.9770114942528735,1,normal,--,64941
,2,1.0,1306961.0,1,1.0,38,0,4,0,0,0,15723,0.43500761035007546,0,0,0.7802469135802482,167,normal,--,65051
,1,1.0,1306962.0,1,1.0,24,0,3,0,0,0,15717,0.4218068535825559,0,0,0.7602925809822374,51,normal,--,65065
,1,1.0,1306961.0,1,1.0,23,0,2,0,0,0,15719,0.42180685358255415,0,0,0.9753086419753086,26,normal,--,65069
,1,1.0,1306962.0,1,1.0,5,0,2,0,0,0,15715,0.4107936507936506,2,0,0.7572486772486762,28,normal,--,65082
,1,1.0,1306962.0,1,1.0,5,0,2,5,0,0,15713,0.4107936507936506,0,4484,0.7572486772486762,5,normal,--,65083
,1,1.0,1306963.0,1,1.0,22,0,1,0,0,0,15709,0.40225442834138686,1,0,0.7549145299145302,20,normal,--,65101
,1,1.0,1306962.0,1,1.0,25,0,2,0,0,0,15711,0.40225442834138486,0,0,0.7549145299145288,9,normal,--,65114
,1,1.0,1306963.0,1,1.0,21,1,4,5,0,0,15707,0.3904761904761895,3,5252,0.7517316017316042,32,normal,--,65120
,1,1.0,1306963.0,1,1.0,31,2,4,23,0,0,15703,0.3621993127147759,4,5448,0.7442586399108164,39,normal,--,65131
,1,1.0,1277011.0,1,1.0,17,0,5,17,0,0,15817,0.36219931271477573,0,5377,0.7442586399108148,24,normal,--,65137
,1,1.0,1306964.0,1,1.0,7,0,1,0,0,0,15699,0.34877192982456234,0,0,0.7407909604519778,19,normal,--,65142
,1,1.0,1306963.0,1,1.0,7,1,3,0,0,0,15701,0.3487719298245605,1,0,0.7407909604519787,7,normal,--,65145
,1,1.0,1306965.0,1,1.0,2,0,2,0,0,0,15695,0.33832442067736235,4,0,0.7390216154721262,89,normal,--,65148
,1,1.0,1306964.0,0,1.0,4,0,1,4,0,0,15697,0.3383244206773622,0,197,0.5151515151515151,4,normal,--,65149
,1,1.0,1306964.0,1,1.0,0,0,2,0,0,0,15693,0.32386156648451764,0,0,0.7354094579008061,7,normal,--,65151
,1,1.0,1306965.0,0,1.0,0,0,2,0,0,0,15691,0.32386156648451764,2,1033,0.7354094579008061,16,normal,--,65152
,1,1.0,46729.0,1,1.0,4,0,2,1,0,0,17249,0.31259259259259287,0,6073,0.7326340326340315,6,normal,--,65152
,1,1.0,1306964.0,1,1.0,1,0,1,1,0,0,15689,0.31259259259259253,0,3174,0.732634032634033,1,normal,--,65152
,2,1.0,1306964.0,1,1.0,1,0,1,1,0,0,15687,0.30875232774674105,1,5781,0.731695906432749,2,normal,--,65152
,1,1.0,398742.0,0,1.0,0,0,1,0,0,0,16933,0.5238547522129569,0,191,0.8633784655061231,13,normal,--,65153
,1,1.0,144832.0,0,1.0,9,0,1,6,0,0,17055,0.5076923076923077,0,861,0.5076923076923077,11,normal,--,65156
,1,1.0,100890.0,0,1.0,1,0,1,1,0,0,17109,0.5576923076923078,0,777,1.0,1,normal,--,65156
,1,1.0,45360.0,1,1.0,7,0,1,0,0,0,17181,0.5507812499999999,0,0,0.9047619047619049,15,normal,--,65156
,1,1.0,722406.0,1,1.0,9,4,3,9,0,0,16299,0.4821003401360529,5,879,0.40252976190476053,35,normal,--,65156
,1,1.0,720596.0,1,1.0,15,2,4,2,0,0,16297,0.4726839826839802,2,9411,0.380401234567902,23,normal,--,65156
,1,1.0,0.0,1,1.0,9,0,3,0,0,0,17239,0.6234619089500306,0,0,0.43594570803873267,2,normal,--,65156
,1,1.0,715076.0,1,1.0,2,0,2,2,0,0,16283,0.4678462210572306,0,91,1.0,3,normal,--,65156
,1,1.0,420892.0,1,1.0,69,0,6,0,0,0,16695,0.5973298880275595,0,0,0.45687772925764153,42,normal,P3,65173
,1,1.0,0.0,1,1.0,66,0,27,24,0,0,17219,0.6151464542652143,0,1574,0.8584688346883523,71,normal,--,65173
,1,1.0,0.0,1,1.0,15,0,4,0,0,0,17209,0.7155172413793104,0,0,0.29295238095237935,26,normal,--,65173
,1,1.0,22186.0,0,1.0,6,0,1,5,0,0,17129,0.7142857142857143,0,183,0.4873983739837386,6,normal,P1,65173
,1,1.0,702734.0,1,1.0,3,0,37,0,0,0,16291,0.40582284727360696,0,0,1.0,91,normal,--,65173
,1,1.0,0.0,1,1.0,14,0,1,0,0,0,17177,0.6185504264712273,0,0,0.44060988792171646,13,normal,--,65173
,1,1.0,411215.0,1,1.0,69,1,6,9,0,1,16697,0.5909886264216943,2,3672,0.442264573991031,42,normal,P3,65183
,1,1.0,806108.0,0,1.0,2,2,3,2,0,0,16221,1.0,3,1231,0.8787878787878787,27,enhancement,--,65185
,1,1.0,0.0,1,1.0,6,0,2,0,0,0,17131,0.7083333333333334,0,0,0.4831967213114759,10,normal,P1,65185
,1,1.0,0.0,1,1.0,6,0,1,0,0,0,17127,0.7052631578947368,0,0,0.48106995884773535,6,normal,P1,65185
,1,1.0,801019.0,1,-1,2,0,3,2,0,0,16219,-1,0,1231,0.8333333333333334,27,enhancement,--,65187
,1,-1,0.0,1,1.0,1,0,1,1,0,0,17107,0.5476190476190476,0,777,-1,1,normal,--,65187
,1,1.0,25795.0,1,1.0,120,0,8,9,0,0,17003,0.436715728715725,0,9771,0.8650826446281024,32,normal,--,65194
,1,1.0,683314.0,0,1.0,132,0,12,0,0,0,16237,0.7936507936507936,0,0,0.6962025316455697,97,normal,P2,65210
,1,1.0,683313.0,1,1.0,113,0,10,0,0,0,16245,0.7851239669421488,0,0,0.6521739130434783,3,normal,P2,65220
,1,1.0,683313.0,1,1.0,3,0,2,0,0,0,16241,0.7796610169491526,1,0,0.6190476190476191,12,normal,P2,65222
,1,1.0,683313.0,1,1.0,0,0,4,0,0,0,16243,0.7796610169491526,0,0,0.6190476190476191,28,normal,P2,65227
,1,1.0,683313.0,1,1.0,12,0,1,0,0,0,16239,0.7787234042553192,0,0,0.6129032258064516,48,normal,P2,65227
,1,1.0,274510.0,0,1.0,0,0,1,0,0,0,16871,0.43651960784313854,0,7,0.9127906976744182,2,normal,--,65227
,1,1.0,274418.0,1,1.0,10,0,2,0,0,1,16865,0.4281094527363173,1,9457,0.9107142857142859,57,normal,--,65237
,1,1.0,499249.0,0,1.0,16,2,3,3,0,0,16453,0.5416666666666666,3,2191,0.36587301587301435,25,normal,--,65238
,1,0.5,0.0,1,0.5,9,0,1,6,0,0,17053,0.5,0,861,0.5,11,normal,--,65241
,1,1.0,244005.0,1,1.0,0,0,1,0,0,0,16931,0.5367300724637643,0,0,0.8713595583160797,13,normal,--,65241
,1,1.0,0.0,1,1.0,170,0,25,0,0,0,16655,0.6389802631578895,0,0,0.75,160,normal,--,65242
,2,1.0,429329.0,1,1.0,176,3,315,153,0,0,15933,0.6234991423670548,4,948,0.6267605633802499,328,normal,--,65265
,1,1.0,267394.0,0,1.0,43,0,1,1,0,0,16829,0.8710926694329181,0,107,0.9245283018867925,58,normal,--,65265
,1,1.0,285667.0,0,1.0,41,0,4,30,0,0,16803,0.2875213675213672,0,1101,0.2763157894736842,62,normal,--,65279
,1,0.16666666666666666,284462.0,1,0.5,17,1,5,10,0,0,16801,0.2687719298245608,5,2781,0.16666666666666702,107,normal,--,65290
,1,1.0,73432.0,0,-1,93,0,2,8,0,0,16953,-1,0,2292,0.5536723163841808,95,normal,--,65320
,1,1.0,73431.0,0,-1,93,0,2,8,0,0,16951,-1,1,2292,0.5536723163841808,95,normal,--,65350
,1,1.0,225727.0,1,1.0,5,0,1,0,0,0,16909,0.627966537966545,0,183,0.9238095238095239,0,normal,--,65350
,1,1.0,225651.0,1,1.0,10,0,3,5,0,0,16907,0.6269583172022085,0,436,0.9215686274509803,12,normal,--,65351
,1,1.0,230726.0,1,1.0,44,0,13,34,0,0,16891,0.6225254635674994,0,2150,0.9101123595505618,175,normal,--,65395
,1,1.0,473055.0,1,1.0,3,0,3,3,0,0,16449,0.9111111111111108,1,357,0.6956521739130435,13,normal,--,65396
,1,1.0,297026.0,1,1.0,37,1,21,32,0,0,16709,1.0,1,8247,0.87142857142857,47,normal,--,65400
,1,1.0,297019.0,1,1.0,83,0,25,33,0,0,16707,1.0,0,13297,0.8000000000000034,103,normal,--,65411
,1,1.0,297012.0,1,1.0,7,0,2,7,0,0,16703,1.0,0,4353,0.7906976744186042,7,normal,--,65413
,1,1.0,297004.0,1,1.0,20,0,2,5,0,0,16705,1.0,0,4902,0.7804878048780491,18,normal,--,65418
,1,1.0,296998.0,1,1.0,22,0,4,12,0,0,16701,1.0,0,6235,0.7567567567567561,14,normal,--,65422
,1,1.0,923.0,0,1.0,35,0,2,1,0,0,16963,0.776824034334764,0,1107,0.5896884272997037,1,normal,--,65425
,1,1.0,903.0,1,1.0,28,0,3,24,0,0,16961,0.7739130434782608,0,2478,0.5878539493293582,82,normal,--,65439
,1,1.0,0.0,1,1.0,57,0,3,0,0,0,16959,0.7709251101321586,0,0,0.5860029940119751,77,normal,--,65450
,1,1.0,249198.0,1,1.0,19,0,4,5,0,0,16715,0.7668161434977578,0,5623,0.5887801204819261,59,normal,--,65458
,1,1.0,249154.0,1,1.0,4,0,3,4,0,0,16713,0.7636363636363637,0,4199,0.5869137670196662,27,normal,--,65460
,0,-1,411549.0,0,1.0,1,0,1,1,0,0,16407,0.5233918128654975,0,6958,-1,1,normal,--,65460
,0,-1,411525.0,0,1.0,20,0,1,0,0,0,16409,0.5217136150234745,0,4072,-1,16,normal,--,65465
,1,1.0,8639.0,1,1.0,44,0,13,0,0,0,16889,0.6341130346680702,0,0,0.9078947368421053,175,normal,--,65468
,1,1.0,0.0,1,1.0,15,0,3,0,0,0,16905,0.6343316547398165,0,0,0.9041095890410958,12,normal,--,65468
,1,1.0,4432.0,0,1.0,6,0,4,6,0,0,16869,0.41051282051282295,0,441,1.0,16,normal,--,65468
,2,1.0,0.0,1,1.0,18,0,9,6,0,0,16863,0.36666666666666253,0,10007,0.9088888888888889,93,normal,--,65478
,1,1.0,2528.0,0,1.0,16,0,7,5,0,0,16853,0.5769230769230776,0,5288,0.6215779467680614,10,normal,P2,65478
,1,1.0,109.0,1,1.0,16,0,7,0,0,0,16851,0.5628571428571433,0,0,0.6112304687500006,10,normal,P2,65479
,1,1.0,47552.0,0,1.0,1,0,1,1,0,0,16785,0.6115702479338843,1,157,0.6347194588141706,1,normal,--,65479
,1,1.0,0.0,1,1.0,43,0,1,0,0,0,16827,0.8760914760914761,0,0,0.9027777777777778,58,normal,--,65479
,1,1.0,561105.0,0,1.0,121,1,8,60,0,0,16201,0.5380434782608693,1,7471,0.9166666666666664,225,normal,--,65526
